147,145,146,144,147,146,144,147,146,144,147,146,144,145,146,145,144,145,146,144,144,145,146,145,146,144,144,145,146,144,145,146,144,145,146,144,145,146,144,147
149,151,164,150,147,152,150,147,152,150,147,152,150,151,152,151,150,151,152,150,150,151,152,151,152,150,150,151,152,150,151,152,150,151,152,150,151,152,150,148
149,165,166,167,147,169,170,147,168,168,147,176,174,175,176,165,166,166,166,166,166,166,166,167,176,165,166,166,167,175,171,169,170,168,168,173,174,165,166,148
149,171,168,173,147,178,178,147,168,168,147,174,175,176,174,177,178,178,178,178,178,178,178,179,174,171,168,168,173,176,171,168,168,168,168,173,175,171,172,148
149,171,168,173,144,175,176,146,178,178,146,144,145,147,174,175,144,145,147,144,145,147,176,174,147,177,178,178,179,144,145,144,145,147,144,145,147,171,172,148
149,171,168,173,150,174,175,152,174,175,152,150,151,147,175,176,150,151,147,150,151,147,174,175,147,176,174,175,176,150,151,150,151,147,150,151,147,171,172,148
149,177,178,179,165,166,166,167,175,176,165,166,167,147,176,174,165,166,147,174,175,147,175,176,147,174,175,176,174,165,166,166,166,147,174,175,147,171,172,148
149,174,175,176,171,168,172,173,174,175,171,172,173,147,174,175,171,168,147,167,176,147,166,167,147,153,174,175,176,171,168,172,157,147,175,176,147,171,168,148
149,165,166,167,147,145,146,144,145,146,177,178,179,144,145,146,171,168,144,173,174,144,145,146,144,144,145,146,147,171,168,172,172,147,176,174,144,177,178,148
149,171,168,173,147,151,152,150,151,152,176,175,176,150,151,152,171,168,150,173,176,150,151,152,150,150,151,152,147,171,168,172,172,147,174,175,150,175,176,148
149,171,168,173,147,174,175,165,166,167,175,165,166,167,174,175,171,168,168,173,175,176,176,174,175,176,175,155,147,171,168,172,172,147,175,176,165,166,167,148
149,171,172,173,147,176,174,171,172,173,176,177,178,179,175,176,177,178,178,179,174,175,174,175,176,174,175,176,147,171,168,168,168,147,176,174,177,178,179,148
149,171,172,173,147,175,176,144,145,146,144,145,147,144,145,146,174,175,147,165,166,166,166,166,166,166,166,167,147,171,168,168,168,144,145,146,144,145,146,147
149,171,172,173,147,174,175,150,151,152,150,151,147,150,151,152,175,176,147,171,172,172,168,168,168,168,168,173,147,171,168,168,168,150,151,152,150,151,152,148
149,171,172,173,147,166,166,166,166,166,166,167,147,165,166,167,176,174,147,171,172,172,168,168,168,168,168,173,147,171,168,168,168,168,168,168,168,168,173,148
149,171,172,173,147,172,172,172,172,172,168,173,147,171,168,173,174,175,147,177,178,178,178,178,178,178,178,179,147,177,178,178,178,178,178,178,178,178,179,148
149,171,172,173,144,145,146,144,145,146,168,173,147,171,168,147,144,145,146,144,145,144,145,174,174,175,176,174,144,145,146,144,145,146,144,145,147,175,176,148
149,177,178,179,150,151,152,150,151,152,178,179,147,171,168,147,150,151,152,150,151,150,151,176,165,166,167,174,150,151,152,150,151,152,150,151,147,174,175,148
149,174,175,176,174,175,176,174,175,176,174,175,147,171,168,147,165,166,167,174,175,176,175,176,171,172,173,175,174,175,176,174,175,176,165,166,147,176,174,148
149,153,174,175,176,174,175,176,174,175,176,176,147,177,178,147,177,178,179,174,175,174,175,176,177,178,179,176,175,176,174,175,176,174,171,168,147,175,176,148
147,144,145,146,144,145,146,144,145,146,166,167,144,145,146,147,145,146,144,175,174,144,145,146,144,145,146,147,145,146,144,145,146,144,145,146,147,174,175,148
149,150,151,152,150,151,152,150,151,152,168,173,150,151,152,147,151,152,150,174,176,150,151,152,150,151,152,147,151,152,150,151,152,150,151,152,147,176,165,148
149,165,166,167,175,171,172,172,172,172,172,173,175,176,174,147,171,172,173,176,174,175,165,166,166,166,167,147,165,167,175,176,174,165,166,167,147,174,171,148
149,171,172,173,176,171,172,172,172,172,172,173,174,175,176,147,177,178,179,175,176,174,177,178,178,178,179,147,177,179,174,175,176,171,172,173,147,176,171,148
149,171,172,173,147,145,146,144,145,146,144,145,147,144,145,146,175,176,147,176,174,147,144,145,146,176,174,144,176,175,174,176,175,177,178,179,147,176,171,148
149,177,178,179,147,151,152,150,151,152,150,151,147,150,151,152,174,175,147,166,166,147,150,151,152,166,166,150,165,166,166,166,166,167,168,173,147,174,171,148
149,174,175,176,147,165,167,174,175,176,174,175,147,165,166,166,166,167,147,172,172,147,172,170,172,172,172,173,171,168,168,172,172,173,168,173,147,175,171,148
149,176,165,167,147,171,173,175,176,174,175,176,147,171,172,172,172,173,147,172,172,147,172,172,172,172,172,173,177,178,178,178,178,179,172,173,147,174,171,148
149,175,177,179,147,171,173,147,145,146,144,145,146,171,172,147,145,146,144,145,146,144,145,146,144,145,146,144,145,146,144,145,146,144,172,173,144,176,171,148
149,174,175,176,147,171,173,147,151,152,150,151,152,171,172,147,151,152,150,151,152,150,151,152,150,151,152,150,151,152,150,151,152,150,172,173,150,174,177,148
149,165,166,167,147,171,173,147,174,175,176,174,175,171,172,147,174,175,171,169,170,172,172,172,172,172,170,169,170,168,172,172,172,172,172,173,174,175,176,148
149,171,172,173,147,171,173,147,175,176,174,175,176,177,178,147,175,176,171,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,173,175,176,174,148
149,177,178,179,147,171,173,144,145,146,144,145,146,144,145,146,166,167,144,145,146,144,145,146,144,145,146,144,145,147,144,145,146,144,145,146,144,145,146,147
149,174,175,176,147,171,173,150,151,152,150,151,152,150,151,152,172,168,150,151,152,150,151,152,150,151,152,150,151,147,150,151,152,150,151,152,150,151,152,148
149,165,166,166,147,171,173,174,176,171,172,172,172,172,172,172,172,172,173,166,166,166,166,166,167,176,174,175,154,147,165,166,166,166,167,176,165,166,167,148
149,171,168,168,147,171,173,176,175,177,178,178,178,178,178,178,178,178,179,178,178,178,178,178,179,174,175,176,174,147,171,172,172,172,173,174,171,172,173,148
149,171,168,168,147,171,173,144,145,146,144,145,146,144,145,147,144,145,146,144,145,146,174,175,176,176,174,175,176,147,171,172,147,145,146,147,177,178,179,148
149,171,168,168,147,171,173,150,151,152,150,151,152,150,151,147,150,151,152,150,151,152,174,175,176,174,175,176,174,147,171,172,147,151,152,147,174,175,176,148
149,171,168,168,147,171,173,176,175,174,165,166,166,166,167,147,165,166,166,166,166,166,166,166,167,176,174,175,176,147,171,172,147,174,175,147,165,166,167,148
149,171,168,168,147,177,179,174,176,175,171,172,172,157,173,147,171,172,168,172,172,172,172,172,173,174,175,176,153,147,177,178,147,175,176,147,171,172,173,148
149,171,168,168,144,145,146,144,145,144,171,172,172,172,173,147,171,172,144,145,146,144,145,146,144,145,144,145,146,146,174,175,146,176,174,147,177,178,179,148
149,171,168,168,150,151,152,150,151,150,171,172,172,172,173,147,171,172,150,151,152,150,151,152,150,151,150,151,152,152,166,166,152,174,175,147,174,175,176,148
149,171,168,168,172,172,167,174,175,176,171,172,172,172,173,147,171,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,173,175,176,147,165,166,167,148
149,177,178,177,178,178,179,175,176,174,171,172,172,172,173,147,177,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,179,176,174,147,171,172,173,148
149,153,174,175,176,174,175,176,174,175,177,178,178,178,179,147,153,174,175,176,174,175,176,174,175,176,174,175,176,174,175,176,174,174,175,147,177,178,179,148
147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,149,162,148,147
147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,149,163,148,147
