3,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,3,0,1,2,0,1,3
5,6,20,8,6,7,8,6,7,8,6,7,8,6,7,8,6,7,8,6,7,8,6,7,8,6,7,8,6,7,8,6,7,3,6,7,6,7,8,4
5,9,31,9,31,21,22,23,33,34,34,34,34,34,34,35,21,22,22,22,23,30,32,31,30,33,34,34,34,34,35,9,21,3,10,31,32,31,10,4
5,32,21,22,23,33,34,35,31,32,30,32,32,31,31,32,27,24,28,24,29,32,31,30,32,30,32,30,31,30,31,30,27,3,32,30,30,31,32,4
5,31,27,28,29,30,32,31,21,23,32,31,32,31,30,31,27,28,24,28,29,21,22,22,23,31,30,31,32,31,30,32,27,3,30,31,32,32,30,4
5,30,27,24,29,31,30,32,33,35,31,32,30,32,30,31,33,34,34,34,35,33,34,34,35,30,31,32,30,32,31,30,33,3,31,30,31,32,32,4
5,31,33,34,35,30,31,32,30,31,32,31,9,32,32,21,22,22,22,22,22,22,22,22,23,31,32,30,21,22,22,22,23,3,21,22,23,21,22,4
5,30,31,32,30,30,21,22,22,23,3,0,1,2,0,1,2,0,1,3,0,1,2,0,1,2,0,2,3,28,24,28,29,3,27,28,29,27,24,4
5,30,21,22,22,23,27,24,28,29,3,6,7,8,6,7,8,6,7,3,6,7,8,6,7,8,6,8,3,34,34,34,35,3,27,24,29,27,28,4
5,31,27,24,28,29,27,28,24,29,3,11,32,30,30,31,32,32,11,3,10,31,32,30,31,30,21,22,3,21,22,22,23,3,27,28,29,27,24,4
5,32,33,34,34,35,27,24,28,29,3,30,31,32,31,30,30,11,32,3,30,31,32,30,31,32,27,24,3,27,24,28,29,3,33,34,35,27,28,4
5,30,32,30,31,32,27,28,24,29,1,32,31,32,31,32,30,31,31,3,30,31,32,31,30,32,27,28,3,27,28,24,29,3,30,31,32,27,24,4
5,21,22,22,23,31,33,34,34,35,7,31,32,30,21,22,22,22,22,3,22,23,32,30,31,32,27,24,3,33,34,34,35,3,30,31,30,33,34,4
5,27,24,28,29,30,31,32,31,21,22,22,23,32,27,24,28,24,24,2,24,29,30,31,31,30,33,34,3,30,31,32,31,3,31,32,30,31,32,4
5,27,28,24,29,32,30,31,32,27,28,24,29,31,27,24,24,24,28,8,28,29,31,32,21,22,22,22,3,23,30,31,32,3,32,30,21,22,23,4
5,33,34,34,35,21,22,23,31,27,24,28,29,32,27,24,24,28,24,28,24,29,32,30,27,28,24,28,3,29,21,22,23,3,31,32,27,28,29,4
5,30,31,32,32,27,28,29,32,33,34,34,35,30,27,28,28,24,28,24,28,29,31,32,27,24,28,28,3,29,27,24,29,3,30,31,33,34,35,4
