39,36,37,36,37,38,36,37,38,36,37,38,36,39,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,39,36,37,38,36,37,38,36,37,39
39,42,56,42,43,44,42,43,44,42,43,44,42,39,42,43,44,42,43,44,42,43,44,42,43,44,42,43,44,42,39,42,43,44,42,43,44,42,43,40
41,57,58,59,45,66,67,68,66,67,68,66,67,39,45,66,67,68,66,67,68,66,67,68,68,66,57,58,59,46,39,45,67,68,66,67,68,66,45,40
41,63,60,65,67,68,66,67,57,58,58,58,59,39,57,58,58,58,58,58,58,58,58,59,67,68,63,64,65,67,39,67,57,58,58,58,58,59,67,40
41,63,60,65,68,66,67,68,63,64,60,64,65,39,63,64,64,64,64,64,64,64,64,65,66,67,69,70,71,68,39,68,63,60,60,60,60,65,68,40
41,63,60,65,67,57,58,59,63,64,60,64,65,39,69,70,70,39,36,37,38,36,37,38,36,37,38,36,37,38,38,66,63,60,60,60,60,65,66,40
41,63,60,65,66,63,64,65,69,70,70,70,71,39,66,67,68,39,42,43,44,42,43,44,42,43,44,42,43,44,44,45,63,60,60,60,60,65,67,40
41,69,70,71,68,69,70,71,66,67,68,66,67,39,67,68,66,39,68,66,67,68,66,67,68,66,67,68,66,67,68,68,63,60,60,60,60,65,68,40
39,36,37,38,36,37,38,36,37,39,67,68,66,39,66,67,68,39,57,58,58,58,58,58,58,59,67,57,58,58,59,67,69,70,70,70,70,71,67,40
41,42,43,44,42,43,44,42,43,39,66,67,68,39,67,68,66,39,63,60,60,60,60,60,60,65,68,63,60,60,65,66,67,68,66,67,68,66,67,40
41,57,58,58,58,58,58,58,59,39,57,58,59,39,66,67,68,39,63,60,60,39,37,36,37,38,39,63,60,60,36,37,38,36,37,39,66,67,68,40
41,63,60,60,60,60,60,60,65,39,63,64,65,39,57,58,59,39,63,60,60,39,43,42,43,44,39,63,60,60,42,43,44,42,43,39,68,57,58,40
41,63,60,60,60,60,60,60,65,39,63,60,65,39,63,60,65,39,69,70,70,39,57,58,58,59,39,69,70,70,71,66,57,58,59,39,67,63,60,40
41,69,70,70,70,70,70,70,71,39,63,60,65,39,63,60,65,39,66,67,68,39,63,64,64,65,39,66,67,68,67,68,63,64,65,39,66,63,60,40
41,66,67,68,66,67,68,66,67,39,63,60,65,39,63,60,65,39,67,68,66,39,69,70,70,71,39,57,58,58,59,66,69,70,71,39,68,63,60,40
41,58,59,66,67,68,66,67,68,39,63,64,65,39,69,70,71,39,66,67,68,39,66,67,68,68,37,36,37,38,36,37,38,36,37,39,67,63,60,40
41,60,65,68,66,67,68,66,45,39,69,70,71,39,66,67,68,39,67,68,66,39,68,66,67,68,43,42,43,44,42,43,44,42,43,39,66,69,70,40
41,60,65,39,57,58,59,36,37,38,66,67,68,39,67,68,66,36,66,67,68,36,66,57,58,58,58,59,67,66,57,58,58,58,59,39,66,67,68,40
